drug_id,target_id,uniprot_id,drug_name,target_name,pchembl_value
CHEMBL3219124,CHEMBL3820,P35557,AZD-1656,Hexokinase-4,7.97
CHEMBL3219143,CHEMBL3471,Q7ZJM1,PF-04776548,Human immunodeficiency virus type 1 integrase,7.39
CHEMBL3219616,CHEMBL233,P35372,CP-866087,Mu-type opioid receptor,9.55
CHEMBL3219616,CHEMBL236,P41143,CP-866087,Delta-type opioid receptor,6.77
CHEMBL3219616,CHEMBL237,P41145,CP-866087,Kappa-type opioid receptor,7.38
CHEMBL3221237,CHEMBL1871,P10275,MK-0773,Androgen receptor,9.19
CHEMBL322241,CHEMBL2366517,Q9YQ12,TELINAVIR,Protease,8.2
CHEMBL322241,CHEMBL243,Q72874,TELINAVIR,Human immunodeficiency virus type 1 protease,8.22
CHEMBL322241,CHEMBL2857,Q4U254,TELINAVIR,Human rhinovirus A protease,7.68
CHEMBL322796,CHEMBL233,P35372,CYPRODIME,Mu-type opioid receptor,7.97
CHEMBL322796,CHEMBL236,P41143,CYPRODIME,Delta-type opioid receptor,7.21
CHEMBL322796,CHEMBL237,P41145,CYPRODIME,Kappa-type opioid receptor,6.93
CHEMBL322796,CHEMBL269,P33533,CYPRODIME,Delta-type opioid receptor,6.38
CHEMBL322796,CHEMBL270,P33535,CYPRODIME,Mu-type opioid receptor,7.97
CHEMBL322796,CHEMBL3952,P41144,CYPRODIME,Kappa-type opioid receptor,6.98
CHEMBL322796,CHEMBL4354,P97266,CYPRODIME,Mu-type opioid receptor,7.62
CHEMBL322832,CHEMBL250,P25105,LEXIPAFANT,Platelet-activating factor receptor,9.42
CHEMBL322832,CHEMBL5136,P21556,LEXIPAFANT,Platelet-activating factor receptor,9.4
CHEMBL323197,CHEMBL3687,P18054,MANGOSTIN,Polyunsaturated fatty acid lipoxygenase ALOX12,6.24
CHEMBL323197,CHEMBL3708265,P36639,MANGOSTIN,Oxidized purine nucleoside triphosphate hydrolase,6.33
CHEMBL323197,CHEMBL4105728,Q8N884,MANGOSTIN,Cyclic GMP-AMP synthase,8.4
CHEMBL3233142,CHEMBL2056,P21728,LUMATEPERONE TOSYLATE,D(1A) dopamine receptor,7.28
CHEMBL3233142,CHEMBL219,P21917,LUMATEPERONE TOSYLATE,D(4) dopamine receptor,6.97
CHEMBL3233142,CHEMBL224,P28223,LUMATEPERONE TOSYLATE,5-hydroxytryptamine receptor 2A,9.27
CHEMBL3233142,CHEMBL225,P28335,LUMATEPERONE TOSYLATE,5-hydroxytryptamine receptor 2C,6.76
CHEMBL3233142,CHEMBL228,P31645,LUMATEPERONE TOSYLATE,Sodium-dependent serotonin transporter,7.21
CHEMBL3233142,CHEMBL229,P35348,LUMATEPERONE TOSYLATE,Alpha-1A adrenergic receptor,7.14
CHEMBL3233142,CHEMBL232,P35368,LUMATEPERONE TOSYLATE,Alpha-1B adrenergic receptor,7.51
CHEMBL3233142,CHEMBL339,P61169,LUMATEPERONE TOSYLATE,D(2) dopamine receptor,7.5
CHEMBL3234035,CHEMBL218,P21554,PRS-211375,Cannabinoid receptor 1,6.48
CHEMBL3234035,CHEMBL253,P34972,PRS-211375,Cannabinoid receptor 2,8.05
CHEMBL3234237,CHEMBL217,P14416,JNJ-37822681,D(2) dopamine receptor,6.8
CHEMBL3234681,CHEMBL218,P21554,TEDALINAB,Cannabinoid receptor 1,6.07
CHEMBL3234681,CHEMBL2470,Q9QZN9,TEDALINAB,Cannabinoid receptor 2,7.92
CHEMBL3234681,CHEMBL253,P34972,TEDALINAB,Cannabinoid receptor 2,9.21
CHEMBL3235279,CHEMBL226,P30542,CAPADENOSON,Adenosine receptor A1,10.0
CHEMBL323533,CHEMBL3305,P04278,EQUILIN,Sex hormone-binding globulin,8.51
CHEMBL3236549,CHEMBL1255160,Q91ZY3,JNJ-39758979,Histamine H4 receptor,6.51
CHEMBL3236549,CHEMBL3759,Q9H3N8,JNJ-39758979,Histamine H4 receptor,7.92
CHEMBL3236549,CHEMBL4468,Q91ZY1,JNJ-39758979,Histamine H4 receptor,7.2
CHEMBL3236549,CHEMBL5657,Q91ZY2,JNJ-39758979,Histamine H4 receptor,8.3
CHEMBL3237547,CHEMBL4502,P32320,CEDAZURIDINE,Cytidine deaminase,6.4
CHEMBL323799,CHEMBL4875,P30520,PHOSPHOHYDANTOCIDIN,Adenylosuccinate synthetase isozyme 2,6.17
CHEMBL324090,CHEMBL223,P25100,ABANOQUIL,Alpha-1D adrenergic receptor,10.4
CHEMBL324090,CHEMBL229,P35348,ABANOQUIL,Alpha-1A adrenergic receptor,10.4
CHEMBL324090,CHEMBL232,P35368,ABANOQUIL,Alpha-1B adrenergic receptor,10.1
CHEMBL324090,CHEMBL326,P23944,ABANOQUIL,Alpha-1D adrenergic receptor,10.52
CHEMBL324090,CHEMBL4892,P18130,ABANOQUIL,Alpha-1A adrenergic receptor,10.52
CHEMBL32442,CHEMBL254,P27815,CDP840,"3',5'-cyclic-AMP phosphodiesterase 4A",8.68
CHEMBL32442,CHEMBL275,Q07343,CDP840,"3',5'-cyclic-AMP phosphodiesterase 4B",8.85
CHEMBL32442,CHEMBL288,Q08499,CDP840,"3',5'-cyclic-AMP phosphodiesterase 4D",8.68
CHEMBL32442,CHEMBL291,Q08493,CDP840,"3',5'-cyclic-AMP phosphodiesterase 4C",8.35
CHEMBL324547,CHEMBL1901,P32238,NETAZEPIDE,Cholecystokinin receptor type A,7.54
CHEMBL324547,CHEMBL2871,P30551,NETAZEPIDE,Cholecystokinin receptor type A,6.3
CHEMBL324547,CHEMBL298,P32239,NETAZEPIDE,Gastrin/cholecystokinin type B receptor,10.1
CHEMBL324547,CHEMBL3501,Q63931,NETAZEPIDE,Cholecystokinin receptor type A,6.4
CHEMBL324547,CHEMBL3508,P30553,NETAZEPIDE,Gastrin/cholecystokinin type B receptor,10.1
CHEMBL324631,CHEMBL222,P23975,PIPERIDINE BASED ANALOGUE OF COCAINE (STRUCTURAL MIX),Sodium-dependent noradrenaline transporter,6.41
CHEMBL324631,CHEMBL228,P31645,PIPERIDINE BASED ANALOGUE OF COCAINE (STRUCTURAL MIX),Sodium-dependent serotonin transporter,6.44
CHEMBL324631,CHEMBL238,Q01959,PIPERIDINE BASED ANALOGUE OF COCAINE (STRUCTURAL MIX),Sodium-dependent dopamine transporter,7.37
CHEMBL324665,CHEMBL210,P07550,CARAZOLOL,Beta-2 adrenergic receptor,10.52
CHEMBL324665,CHEMBL3440,P34971,CARAZOLOL,Beta-1 adrenergic receptor,10.05
CHEMBL32479,CHEMBL250,P25105,BROTIZOLAM,Platelet-activating factor receptor,6.52
CHEMBL324842,CHEMBL3471,Q7ZJM1,ROSMARINIC ACID,Human immunodeficiency virus type 1 integrase,6.26
CHEMBL324842,CHEMBL5925,P22413,ROSMARINIC ACID,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1,7.57
CHEMBL324842,CHEMBL6152,P37840,ROSMARINIC ACID,Alpha-synuclein,6.68
CHEMBL325041,CHEMBL1937,Q92769,BORTEZOMIB,Histone deacetylase 2,6.1
CHEMBL325041,CHEMBL1944492,P28063,BORTEZOMIB,Proteasome subunit beta type-8,7.78
CHEMBL325041,CHEMBL1944495,P28065,BORTEZOMIB,Proteasome subunit beta type-9,8.54
CHEMBL325041,CHEMBL1944496,P28072,BORTEZOMIB,Proteasome subunit beta type-6,7.6
CHEMBL325041,CHEMBL3192,Q9BY41,BORTEZOMIB,Histone deacetylase 8,7.14
CHEMBL325041,CHEMBL325,Q13547,BORTEZOMIB,Histone deacetylase 1,6.21
CHEMBL325041,CHEMBL3317334,P40306,BORTEZOMIB,Proteasome subunit beta type-10,6.27
CHEMBL325041,CHEMBL3492,P49721,BORTEZOMIB,Proteasome Macropain subunit,6.89
CHEMBL325041,CHEMBL3779755,Q8R4B8,BORTEZOMIB,"NACHT, LRR and PYD domains-containing protein 3",7.39
CHEMBL325041,CHEMBL4071,P08311,BORTEZOMIB,Cathepsin G,6.28
CHEMBL325041,CHEMBL4208,P20618,BORTEZOMIB,Proteasome component C5,7.72
CHEMBL325041,CHEMBL4662,P28074,BORTEZOMIB,Proteasome Macropain subunit MB1,9.3
CHEMBL325041,CHEMBL4796,P17538,BORTEZOMIB,Chymotrypsinogen B,6.5
CHEMBL325041,CHEMBL4879436,P36776,BORTEZOMIB,"Lon protease homolog, mitochondrial",6.74
CHEMBL325041,CHEMBL5620,P28062,BORTEZOMIB,Proteasome subunit beta type-8,8.89
CHEMBL325055,CHEMBL1808,P12821,FASIDOTRILAT,Angiotensin-converting enzyme,8.01
CHEMBL325055,CHEMBL3369,P07861,FASIDOTRILAT,Neprilysin,8.25
CHEMBL325109,CHEMBL217,P14416,CLEBOPRIDE,D(2) dopamine receptor,7.92
CHEMBL325109,CHEMBL219,P21917,CLEBOPRIDE,D(4) dopamine receptor,8.49
CHEMBL325109,CHEMBL220,P22303,CLEBOPRIDE,Acetylcholinesterase,6.05
CHEMBL325109,CHEMBL234,P35462,CLEBOPRIDE,D(3) dopamine receptor,7.98
CHEMBL325109,CHEMBL240,Q12809,CLEBOPRIDE,Voltage-gated inwardly rectifying potassium channel KCNH2,6.22
CHEMBL325109,CHEMBL339,P61169,CLEBOPRIDE,D(2) dopamine receptor,8.95
CHEMBL325109,CHEMBL4317,Q62758,CLEBOPRIDE,5-hydroxytryptamine receptor 4,6.98
CHEMBL325109,CHEMBL5017,O70528,CLEBOPRIDE,5-hydroxytryptamine receptor 4,6.98
CHEMBL325166,CHEMBL204,P00734,NAPSAGATRAN ANHYDROUS,Prothrombin,9.57
CHEMBL325372,CHEMBL2326,P43166,METHYLPARABEN,Carbonic anhydrase 7,6.11
CHEMBL325372,CHEMBL3242,O43570,METHYLPARABEN,Carbonic anhydrase 12,6.09
CHEMBL325439,CHEMBL5136,P21556,BEPAFANT,Platelet-activating factor receptor,7.54
CHEMBL325441,CHEMBL2155,P20961,TIPLASININ,Plasminogen activator inhibitor 1,6.32
CHEMBL325795,CHEMBL1783,P15692,S-ROLIPRAM,"Vascular endothelial growth factor A, long form",9.18
CHEMBL325795,CHEMBL288,Q08499,S-ROLIPRAM,"3',5'-cyclic-AMP phosphodiesterase 4D",6.0
CHEMBL325864,CHEMBL4630869,Q46085,SCOPARONE,Collagenase ColH,7.62
CHEMBL3260505,CHEMBL5652,Q8TDV5,MBX-2982,Glucose-dependent insulinotropic receptor,8.51
CHEMBL3260567,CHEMBL1795178,P01137,VACTOSERTIB,Transforming growth factor beta-1 proprotein,7.89
CHEMBL3260567,CHEMBL2021750,Q64729,VACTOSERTIB,TGF-beta receptor type-1,7.92
CHEMBL3260567,CHEMBL279,P35968,VACTOSERTIB,Vascular endothelial growth factor receptor 2,7.01
CHEMBL3260567,CHEMBL4439,P36897,VACTOSERTIB,TGF-beta receptor type-1,8.43
CHEMBL3260567,CHEMBL5014,O43353,VACTOSERTIB,Receptor-interacting serine/threonine-protein kinase 2,7.27
CHEMBL3260567,CHEMBL5310,P36896,VACTOSERTIB,Activin receptor type-1B,8.0
CHEMBL3260771,CHEMBL1836,P35408,BGC-20-1531,Prostaglandin E2 receptor EP4 subtype,8.52
CHEMBL3261331,CHEMBL1860,P10827,RESMETIROM,Thyroid hormone receptor alpha,6.03
CHEMBL3261331,CHEMBL1947,P10828,RESMETIROM,Thyroid hormone receptor beta,7.14
CHEMBL3261331,CHEMBL3721,P10632,RESMETIROM,Cytochrome P450 2C8,6.05
CHEMBL326165,CHEMBL228,P31645,N-[(2-((3'-N-propyl-(1''R) -3''beta-(4-fluorophenyl) tropane-2''-beta-1-propanoyl) (2-mercaptoethyl) amino) acetyl) -2-aminoethanethiolato)rhenium(V) oxide,Sodium-dependent serotonin transporter,6.7
CHEMBL326165,CHEMBL238,Q01959,N-[(2-((3'-N-propyl-(1''R) -3''beta-(4-fluorophenyl) tropane-2''-beta-1-propanoyl) (2-mercaptoethyl) amino) acetyl) -2-aminoethanethiolato)rhenium(V) oxide,Sodium-dependent dopamine transporter,8.82
CHEMBL326294,CHEMBL2039,P27338,ISATIN,Amine oxidase [flavin-containing] B,7.48
CHEMBL3264002,CHEMBL1906,P04049,AVUTOMETINIB,RAF proto-oncogene serine/threonine-protein kinase,7.25
CHEMBL3264002,CHEMBL2964,P36507,AVUTOMETINIB,Dual specificity mitogen-activated protein kinase kinase 2,7.43
CHEMBL3264002,CHEMBL3587,Q02750,AVUTOMETINIB,Dual specificity mitogen-activated protein kinase kinase 1,7.52
CHEMBL3264002,CHEMBL5145,P15056,AVUTOMETINIB,Serine/threonine-protein kinase B-raf,8.15
CHEMBL326433,CHEMBL1829,O15379,8-MERCAPTO-OCTANOIC ACID PHENYLAMIDE,Histone deacetylase 3,6.96
CHEMBL326433,CHEMBL1865,Q9UBN7,8-MERCAPTO-OCTANOIC ACID PHENYLAMIDE,Protein deacetylase HDAC6,7.16
CHEMBL326433,CHEMBL1937,Q92769,8-MERCAPTO-OCTANOIC ACID PHENYLAMIDE,Histone deacetylase 2,6.12
CHEMBL326433,CHEMBL325,Q13547,8-MERCAPTO-OCTANOIC ACID PHENYLAMIDE,Histone deacetylase 1,6.53
CHEMBL326433,CHEMBL3310,Q96DB2,8-MERCAPTO-OCTANOIC ACID PHENYLAMIDE,Histone deacetylase 11,6.88
CHEMBL326433,CHEMBL5103,Q969S8,8-MERCAPTO-OCTANOIC ACID PHENYLAMIDE,Polyamine deacetylase HDAC10,6.6
CHEMBL3265032,CHEMBL1974,P36888,ENTOSPLETINIB,Receptor-type tyrosine-protein kinase FLT3,6.52
CHEMBL3265032,CHEMBL2034798,P05532,ENTOSPLETINIB,Mast/stem cell growth factor receptor Kit,6.35
CHEMBL3265032,CHEMBL2599,P43405,ENTOSPLETINIB,Tyrosine-protein kinase SYK,8.7
CHEMBL3265032,CHEMBL2815,P04629,ENTOSPLETINIB,High affinity nerve growth factor receptor,6.25
CHEMBL3265032,CHEMBL2971,O60674,ENTOSPLETINIB,Tyrosine-protein kinase JAK2,6.84
CHEMBL3265032,CHEMBL4601,Q13882,ENTOSPLETINIB,Protein-tyrosine kinase 6,6.08
CHEMBL3265032,CHEMBL5251,Q06187,ENTOSPLETINIB,Tyrosine-protein kinase BTK,6.1
CHEMBL3265032,CHEMBL5568,P08922,ENTOSPLETINIB,Proto-oncogene tyrosine-protein kinase ROS,6.07
CHEMBL326715,CHEMBL243,Q72874,"3-[18-(2-Carboxy-ethyl)-8,13-bis-(1,2-diacetoxy-ethyl)-3,7,12,17-tetramethyl-22,24-dihydro-porphin-2-yl]-propionic acid;Cu complex",Human immunodeficiency virus type 1 protease,6.85
CHEMBL326715,CHEMBL2857,Q4U254,"3-[18-(2-Carboxy-ethyl)-8,13-bis-(1,2-diacetoxy-ethyl)-3,7,12,17-tetramethyl-22,24-dihydro-porphin-2-yl]-propionic acid;Cu complex",Human rhinovirus A protease,6.33
CHEMBL326945,CHEMBL238,Q01959,Rhenium complex,Sodium-dependent dopamine transporter,6.18
CHEMBL327122,CHEMBL3373,Q28044,METATEROL,Beta-2 adrenergic receptor,6.04
CHEMBL32749,CHEMBL6152,P37840,FERULATE,Alpha-synuclein,6.12
CHEMBL32800,CHEMBL210,P07550,FENOTEROL,Beta-2 adrenergic receptor,9.61
CHEMBL32800,CHEMBL213,P08588,FENOTEROL,Beta-1 adrenergic receptor,7.96
CHEMBL32800,CHEMBL246,P13945,FENOTEROL,Beta-3 adrenergic receptor,7.66
CHEMBL32800,CHEMBL5414,Q8K4Z4,FENOTEROL,Beta-2 adrenergic receptor,7.75
CHEMBL328190,CHEMBL206,P03372,LASOFOXIFENE,Estrogen receptor,9.7
CHEMBL328190,CHEMBL242,Q92731,LASOFOXIFENE,Estrogen receptor beta,8.74
CHEMBL32827,CHEMBL2243,O00519,HEXADECANOIC ACID ISOPROPYLAMIDE,Fatty-acid amide hydrolase 1,7.89
CHEMBL32838,CHEMBL3922,P50579,FUMAGILLIN,Methionine aminopeptidase 2,9.2
CHEMBL328560,CHEMBL1075028,B5SU02,SULTHIAME,Alpha carbonic anhydrase,7.34
CHEMBL328560,CHEMBL1649055,C0IX24,SULTHIAME,Carbonic anhydrase,6.91
CHEMBL328560,CHEMBL1944499,A6YCJ1,SULTHIAME,Astrosclerin-3,6.56
CHEMBL328560,CHEMBL205,P00918,SULTHIAME,Carbonic anhydrase 2,8.15
CHEMBL328560,CHEMBL2326,P43166,SULTHIAME,Carbonic anhydrase 7,8.22
CHEMBL328560,CHEMBL261,P00915,SULTHIAME,Carbonic anhydrase 1,6.43
CHEMBL328560,CHEMBL3025,P23280,SULTHIAME,Carbonic anhydrase 6,6.87
CHEMBL328560,CHEMBL3097982,Q5U9J1,SULTHIAME,Delta carbonic anhydrase,6.77
CHEMBL328560,CHEMBL3399914,Q5TU56,SULTHIAME,AGAP002992-PA,6.58
CHEMBL328560,CHEMBL3594,Q16790,SULTHIAME,Carbonic anhydrase 9,7.37
CHEMBL328560,CHEMBL3621035,Q31FD6,SULTHIAME,"Carbonic anhydrase, alpha family",6.37
CHEMBL328560,CHEMBL3745586,B2V8E3,SULTHIAME,Carbonate dehydratase,8.11
CHEMBL328560,CHEMBL5973,Q99N23,SULTHIAME,Carbonic anhydrase 15,7.19
CHEMBL328560,CHEMBL6068,P9WPJ9,SULTHIAME,Carbonic anhydrase 2,6.18
CHEMBL328628,CHEMBL5102,O35433,DAVASAICIN,Transient receptor potential cation channel subfamily V member 1,6.23
CHEMBL3286580,CHEMBL224,P28223,IDALOPIRDINE,5-hydroxytryptamine receptor 2A,6.1
CHEMBL3286580,CHEMBL225,P28335,IDALOPIRDINE,5-hydroxytryptamine receptor 2C,6.6
CHEMBL3286580,CHEMBL3371,P50406,IDALOPIRDINE,5-hydroxytryptamine receptor 6,9.08
CHEMBL3286580,CHEMBL3372,P31388,IDALOPIRDINE,5-hydroxytryptamine receptor 6,9.08
CHEMBL3286797,CHEMBL1881,P43116,PF-04418948,Prostaglandin E2 receptor EP2 subtype,8.74
CHEMBL3286797,CHEMBL2488,Q62053,PF-04418948,Prostaglandin E2 receptor EP2 subtype,8.57
CHEMBL3286797,CHEMBL3959,P16083,PF-04418948,Ribosyldihydronicotinamide dehydrogenase [quinone],6.28
CHEMBL3286830,CHEMBL203,P00533,LORLATINIB,Epidermal growth factor receptor,7.25
CHEMBL3286830,CHEMBL2695,Q05397,LORLATINIB,Focal adhesion kinase 1,7.77
CHEMBL3286830,CHEMBL2815,P04629,LORLATINIB,High affinity nerve growth factor receptor,7.62
CHEMBL3286830,CHEMBL2971,O60674,LORLATINIB,Tyrosine-protein kinase JAK2,6.28
CHEMBL3286830,CHEMBL3982,P16591,LORLATINIB,Tyrosine-protein kinase Fer,8.48
CHEMBL3286830,CHEMBL4223,P42685,LORLATINIB,Tyrosine-protein kinase FRK,7.28
CHEMBL3286830,CHEMBL4247,Q9UM73,LORLATINIB,ALK tyrosine kinase receptor,9.7
CHEMBL3286830,CHEMBL4599,Q07912,LORLATINIB,Activated CDC42 kinase 1,7.77
CHEMBL3286830,CHEMBL4898,Q16620,LORLATINIB,BDNF/NT-3 growth factors receptor,7.64
CHEMBL3286830,CHEMBL5455,P07332,LORLATINIB,Tyrosine-protein kinase Fes/Fps,8.22
CHEMBL3286830,CHEMBL5469,Q14289,LORLATINIB,Protein-tyrosine kinase 2-beta,7.85
CHEMBL3286830,CHEMBL5568,P08922,LORLATINIB,Proto-oncogene tyrosine-protein kinase ROS,10.0
CHEMBL3286830,CHEMBL5608,Q16288,LORLATINIB,NT-3 growth factor receptor,7.34
CHEMBL3286830,CHEMBL5627,P29376,LORLATINIB,Leukocyte tyrosine kinase receptor,8.57
CHEMBL3286830,CHEMBL5903,Q04771,LORLATINIB,Activin receptor type-1,7.54
CHEMBL3287218,CHEMBL4616,Q92847,PF-5190457,Growth hormone secretagogue receptor type 1,8.18
CHEMBL3287255,CHEMBL1829,O15379,BISTHIANOSTAT,Histone deacetylase 3,7.13
CHEMBL3287255,CHEMBL1865,Q9UBN7,BISTHIANOSTAT,Protein deacetylase HDAC6,7.21
CHEMBL3287255,CHEMBL325,Q13547,BISTHIANOSTAT,Histone deacetylase 1,7.19
CHEMBL3287255,CHEMBL3524,P56524,BISTHIANOSTAT,Histone deacetylase 4,6.8
CHEMBL3287735,CHEMBL2189110,Q15910,GSK2816126,Histone-lysine N-methyltransferase EZH2,9.3
CHEMBL3287735,CHEMBL2189116,Q92800,GSK2816126,Histone-lysine N-methyltransferase EZH1,7.12
CHEMBL328944,CHEMBL3298,P06733,PHOSPHONOACETOHYDROXAMATE,Alpha-enolase,7.29
CHEMBL329012,CHEMBL220,P22303,ICOPEZIL MALEATE,Acetylcholinesterase,9.48
CHEMBL329123,CHEMBL3911,Q15722,ETALOCIB,Leukotriene B4 receptor 1,7.6
CHEMBL3291398,CHEMBL340,P08684,LEFAMULIN,Cytochrome P450 3A4,6.12
CHEMBL329522,CHEMBL325,Q13547,EXIFONE,Histone deacetylase 1,7.35
CHEMBL329784,CHEMBL332,P03956,(CYCLOHEXYLAMINO)CARBONYLPHOSPHONIC ACID,Interstitial collagenase,7.0
CHEMBL3301581,CHEMBL1793,Q03431,ABALOPARATIDE,Parathyroid hormone/parathyroid hormone-related peptide receptor,10.7
CHEMBL3301601,CHEMBL2525,Q9Y5Z0,VERUBECESTAT,Beta-secretase 2,9.43
CHEMBL3301601,CHEMBL4822,P56817,VERUBECESTAT,Beta-secretase 1,9.4
CHEMBL3301604,CHEMBL1836,P35408,RALINEPAG,Prostaglandin E2 receptor EP4 subtype,6.17
CHEMBL3301604,CHEMBL1881,P43116,RALINEPAG,Prostaglandin E2 receptor EP2 subtype,6.21
CHEMBL3301604,CHEMBL1995,P43119,RALINEPAG,Prostacyclin receptor,8.57
CHEMBL3301604,CHEMBL3322,P43253,RALINEPAG,Prostacyclin receptor,7.12
CHEMBL3301604,CHEMBL3710,P43115,RALINEPAG,Prostaglandin E2 receptor EP3 subtype,6.84
CHEMBL3301604,CHEMBL4427,Q13258,RALINEPAG,Prostaglandin D2 receptor,6.07
CHEMBL3301605,CHEMBL1641350,Q8RL90,RELEBACTAM,Beta-lactamase,6.33
CHEMBL3301605,CHEMBL1641358,Q93LQ9,RELEBACTAM,Beta-lactamase,6.68
CHEMBL3301606,CHEMBL2148,P52333,SOLCITINIB,Tyrosine-protein kinase JAK3,6.39
CHEMBL3301606,CHEMBL2835,P23458,SOLCITINIB,Tyrosine-protein kinase JAK1,8.18
CHEMBL3301606,CHEMBL2971,O60674,SOLCITINIB,Tyrosine-protein kinase JAK2,7.17
CHEMBL3301606,CHEMBL3553,P29597,SOLCITINIB,Non-receptor tyrosine-protein kinase TYK2,6.66
CHEMBL3301607,CHEMBL1844,P07333,FILGOTINIB,Macrophage colony-stimulating factor 1 receptor,6.31
CHEMBL3301607,CHEMBL1955,P35916,FILGOTINIB,Vascular endothelial growth factor receptor 3,6.56
CHEMBL3301607,CHEMBL1974,P36888,FILGOTINIB,Receptor-type tyrosine-protein kinase FLT3,6.47
CHEMBL3301607,CHEMBL2148,P52333,FILGOTINIB,Tyrosine-protein kinase JAK3,6.83
CHEMBL3301607,CHEMBL2835,P23458,FILGOTINIB,Tyrosine-protein kinase JAK1,8.0
CHEMBL3301607,CHEMBL2971,O60674,FILGOTINIB,Tyrosine-protein kinase JAK2,7.6
CHEMBL3301607,CHEMBL3351191,Q5FVF5,FILGOTINIB,Jak1 protein,7.54
CHEMBL3301607,CHEMBL3553,P29597,FILGOTINIB,Non-receptor tyrosine-protein kinase TYK2,7.18
CHEMBL3301607,CHEMBL6101,P42224,FILGOTINIB,Signal transducer and activator of transcription 1-alpha/beta,6.2
CHEMBL3301608,CHEMBL2010635,P68826,LANOPEPDEN,Peptide deformylase,7.92
CHEMBL3301609,CHEMBL3759,Q9H3N8,TOREFORANT,Histamine H4 receptor,8.08
CHEMBL3301610,CHEMBL1163126,Q9UPZ9,ABEMACICLIB,Serine/threonine-protein kinase ICK,7.28
CHEMBL3301610,CHEMBL1974,P36888,ABEMACICLIB,Receptor-type tyrosine-protein kinase FLT3,6.39
CHEMBL3301610,CHEMBL2147,P11309,ABEMACICLIB,Serine/threonine-protein kinase pim-1,8.41
CHEMBL3301610,CHEMBL2292,Q13627,ABEMACICLIB,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,8.47
CHEMBL3301610,CHEMBL2508,Q00534,ABEMACICLIB,Cyclin-dependent kinase 6,8.72
CHEMBL3301610,CHEMBL262,P49841,ABEMACICLIB,Glycogen synthase kinase-3 beta,8.12
CHEMBL3301610,CHEMBL2637,P53779,ABEMACICLIB,Mitogen-activated protein kinase 10,6.41
CHEMBL3301610,CHEMBL2801,Q13557,ABEMACICLIB,Calcium/calmodulin-dependent protein kinase type II subunit delta,8.59
CHEMBL3301610,CHEMBL2850,P49840,ABEMACICLIB,Glycogen synthase kinase-3 alpha,7.89
CHEMBL3301610,CHEMBL299,P17252,ABEMACICLIB,Protein kinase C alpha type,6.28
CHEMBL3301610,CHEMBL2996,Q05655,ABEMACICLIB,Protein kinase C delta type,6.1
CHEMBL3301610,CHEMBL301,P24941,ABEMACICLIB,Cyclin-dependent kinase 2,7.28
CHEMBL3301610,CHEMBL3055,P50613,ABEMACICLIB,Cyclin-dependent kinase 7,6.52
CHEMBL3301610,CHEMBL308,P06493,ABEMACICLIB,Cyclin-dependent kinase 1,6.58
CHEMBL3301610,CHEMBL3116,P50750,ABEMACICLIB,Cyclin-dependent kinase 9,7.46
CHEMBL3301610,CHEMBL331,P11802,ABEMACICLIB,Cyclin-dependent kinase 4,9.59
CHEMBL3301610,CHEMBL3357,P51617,ABEMACICLIB,Interleukin-1 receptor-associated kinase 1,6.9
CHEMBL3301610,CHEMBL3629,P68400,ABEMACICLIB,Casein kinase II subunit alpha,6.93
CHEMBL3301610,CHEMBL3829,Q13555,ABEMACICLIB,Calcium/calmodulin-dependent protein kinase type II subunit gamma,7.75
CHEMBL3301610,CHEMBL3830,Q2M2I8,ABEMACICLIB,AP2-associated protein kinase 1,6.99
CHEMBL3301610,CHEMBL3938,O75716,ABEMACICLIB,Serine/threonine-protein kinase 16,6.3
CHEMBL3301610,CHEMBL4036,Q00535,ABEMACICLIB,Cyclin-dependent kinase 5,7.09
CHEMBL3301610,CHEMBL4070,P19784,ABEMACICLIB,Casein kinase II subunit alpha',7.72
CHEMBL3301610,CHEMBL4105885,Q86TW2,ABEMACICLIB,AarF domain-containing protein kinase 1,7.4
CHEMBL3301610,CHEMBL4105933,Q6ZSR9,ABEMACICLIB,Uncharacterized protein FLJ45252,7.06
CHEMBL3301610,CHEMBL4121,Q13554,ABEMACICLIB,Calcium/calmodulin-dependent protein kinase type II subunit beta,8.46
CHEMBL3301610,CHEMBL4203,Q9HAZ1,ABEMACICLIB,Dual specificity protein kinase CLK4,7.89
CHEMBL3301610,CHEMBL4224,P49759,ABEMACICLIB,Dual specificity protein kinase CLK1,9.07
CHEMBL3301610,CHEMBL4225,P49760,ABEMACICLIB,Dual specificity protein kinase CLK2,6.73
CHEMBL3301610,CHEMBL4376,Q92630,ABEMACICLIB,Dual specificity tyrosine-phosphorylation-regulated kinase 2,7.59
CHEMBL3301610,CHEMBL4525,Q9UEE5,ABEMACICLIB,Serine/threonine-protein kinase 17A,6.18
CHEMBL3301610,CHEMBL4575,O43781,ABEMACICLIB,Dual specificity tyrosine-phosphorylation-regulated kinase 3,7.69
CHEMBL3301610,CHEMBL4576,Q9H2X6,ABEMACICLIB,Homeodomain-interacting protein kinase 2,7.51
CHEMBL3301610,CHEMBL4597,Q00536,ABEMACICLIB,Cyclin-dependent kinase 16,7.3
CHEMBL3301610,CHEMBL5261,Q7L7X3,ABEMACICLIB,Serine/threonine-protein kinase TAO1,6.97
