drug,disease,jaccard_score,n_connecting_targets
CHEMBL3348846,EFO_0005772,0.125,1
CHEMBL3348846,Orphanet_85165,0.125,1
CHEMBL3348846,OBA_VT0001253,0.125,1
CHEMBL3348846,EFO_0009118,0.125,1
CHEMBL3348846,EFO_0005541,0.25,2
CHEMBL3348846,MONDO_0001056,0.125,1
CHEMBL3348846,MONDO_0004992,0.125,1
CHEMBL3348923,MONDO_0015277,0.06666666666666667,1
CHEMBL3348923,EFO_0003060,0.06666666666666667,1
CHEMBL3348923,EFO_0001071,0.06666666666666667,1
CHEMBL3348923,EFO_0010116,0.06666666666666667,1
CHEMBL3348923,MONDO_0054695,0.06666666666666667,1
CHEMBL3348923,EFO_0005772,0.13333333333333333,2
CHEMBL3348923,EFO_0004532,0.06666666666666667,1
CHEMBL3348923,EFO_0000616,0.06666666666666667,1
CHEMBL3348923,Orphanet_98994,0.06666666666666667,1
CHEMBL3348923,MONDO_0004992,0.06666666666666667,1
CHEMBL3349523,EFO_0004627,0.2,1
CHEMBL3349523,EFO_1001485,0.2,1
CHEMBL3349607,EFO_0004627,0.25,1
CHEMBL334966,EFO_0000275,1.0,1
CHEMBL3353410,EFO_0004314,0.09090909090909091,1
CHEMBL3353410,OBA_2050096,0.09090909090909091,1
CHEMBL3353410,EFO_1001469,0.09090909090909091,1
CHEMBL3355009,MONDO_0005575,0.5,1
CHEMBL3355009,EFO_0000239,0.5,1
CHEMBL3355009,MONDO_0015356,0.5,1
CHEMBL3355009,MONDO_0024519,0.5,1
CHEMBL335545,EFO_0007319,0.3333333333333333,1
CHEMBL335545,MONDO_0002009,0.3333333333333333,1
CHEMBL335545,EFO_0008533,0.3333333333333333,1
CHEMBL335545,HP_0002017,0.3333333333333333,1
CHEMBL335545,HP_0002013,0.3333333333333333,1
CHEMBL335545,EFO_0000677,0.3333333333333333,1
CHEMBL335545,EFO_0004895,0.3333333333333333,1
CHEMBL3356433,MONDO_0005041,0.25,1
CHEMBL3358920,EFO_0004587,0.3333333333333333,1
CHEMBL3358920,EFO_0003929,0.3333333333333333,1
CHEMBL3358920,EFO_0000729,0.3333333333333333,1
CHEMBL3358954,MONDO_0008728,0.5,1
CHEMBL3358954,MONDO_0003937,0.5,1
CHEMBL3358954,EFO_1001051,0.5,1
CHEMBL3358954,EFO_0000565,0.5,1
CHEMBL3358954,MONDO_0004773,0.5,1
CHEMBL3358954,EFO_0007160,0.5,1
CHEMBL3358954,EFO_0000676,0.5,1
CHEMBL3358954,EFO_0000574,0.5,1
CHEMBL3358954,EFO_0005558,0.5,1
CHEMBL3358954,HP_0006536,0.5,1
CHEMBL3358954,EFO_0010934,0.5,1
CHEMBL3358954,EFO_1001417,0.5,1
CHEMBL3360203,EFO_0000508,0.25,1
CHEMBL3360203,MONDO_0007962,0.25,1
CHEMBL3360203,EFO_0000616,0.25,1
CHEMBL3360203,MONDO_0023655,0.25,1
CHEMBL336672,EFO_0000180,1.0,1
CHEMBL336920,HP_0001742,0.3333333333333333,1
CHEMBL336920,HP_0001945,0.3333333333333333,1
CHEMBL336920,OBA_0003277,0.3333333333333333,1
CHEMBL336920,MONDO_0002050,0.3333333333333333,1
CHEMBL336920,EFO_0007214,0.3333333333333333,1
CHEMBL336920,EFO_1000453,0.3333333333333333,1
CHEMBL336961,MONDO_0005301,0.16666666666666666,1
CHEMBL336961,MONDO_0004985,0.16666666666666666,1
CHEMBL336961,MONDO_0004975,0.16666666666666666,1
CHEMBL33864,EFO_0008546,1.0,1
CHEMBL338802,EFO_0022265,1.0,1
CHEMBL338802,EFO_1001395,1.0,1
CHEMBL338975,EFO_0008546,0.5,1
CHEMBL3393066,MONDO_0100283,0.125,1
CHEMBL3393066,OBA_0003460,0.125,1
CHEMBL3393066,EFO_0005804,0.125,1
CHEMBL3393066,EFO_0009050,0.125,1
CHEMBL3393066,MONDO_0023655,0.125,1
CHEMBL3393066,EFO_0000616,0.125,1
CHEMBL3393066,HP_0000964,0.125,1
CHEMBL3393066,EFO_0000729,0.125,1
CHEMBL3393066,EFO_0000508,0.125,1
CHEMBL3393066,MONDO_0007962,0.125,1
CHEMBL339858,EFO_0004541,1.0,1
CHEMBL339858,EFO_0004611,1.0,1
CHEMBL339858,EFO_0004615,1.0,1
CHEMBL33986,EFO_0022041,0.3333333333333333,1
CHEMBL340032,EFO_0022041,0.5,1
CHEMBL340211,EFO_0007319,0.125,1
CHEMBL340211,MONDO_0004985,0.125,1
CHEMBL340211,EFO_0008533,0.125,1
CHEMBL340211,HP_0002017,0.125,1
CHEMBL340211,EFO_0007486,0.125,1
CHEMBL340211,EFO_0000677,0.125,1
CHEMBL340211,HP_0002013,0.125,1
CHEMBL340211,MONDO_0002009,0.125,1
CHEMBL340211,EFO_0001356,0.125,1
CHEMBL340211,EFO_0003756,0.125,1
CHEMBL340211,EFO_0004895,0.125,1
CHEMBL340259,EFO_0000538,0.2,1
CHEMBL340259,MONDO_0005301,0.2,1
CHEMBL340259,MONDO_0004985,0.2,1
CHEMBL340259,MONDO_0004975,0.2,1
CHEMBL3402762,Orphanet_140162,0.5,1
CHEMBL340391,EFO_0008546,1.0,1
CHEMBL340427,EFO_0008546,0.5,1
CHEMBL3408248,EFO_0000508,0.2,1
CHEMBL3408248,MONDO_0007962,0.2,1
CHEMBL3408248,EFO_0000616,0.2,1
CHEMBL3408248,MONDO_0023655,0.2,1
CHEMBL3408947,MONDO_0004643,0.125,1
CHEMBL3408947,EFO_1001480,0.125,1
CHEMBL3408947,EFO_0004833,0.125,1
CHEMBL3408947,EFO_0000681,0.125,1
CHEMBL3408947,EFO_0005772,0.125,1
CHEMBL3408947,EFO_0004995,0.125,1
CHEMBL340935,EFO_0000538,0.25,1
CHEMBL340935,MONDO_0005301,0.25,1
CHEMBL340935,MONDO_0004985,0.25,1
CHEMBL340935,MONDO_0004975,0.25,1
CHEMBL34124,MONDO_0005148,0.5,1
CHEMBL34124,EFO_0000612,0.5,1
CHEMBL34124,EFO_0003086,0.5,1
CHEMBL341578,EFO_0000677,1.0,1
CHEMBL341578,EFO_0004895,1.0,1
CHEMBL341898,HP_0001742,0.3333333333333333,1
CHEMBL341898,HP_0001945,0.3333333333333333,1
CHEMBL341898,OBA_0003277,0.3333333333333333,1
CHEMBL341898,MONDO_0002050,0.3333333333333333,1
CHEMBL341898,EFO_0007214,0.3333333333333333,1
CHEMBL341898,EFO_1000453,0.3333333333333333,1
CHEMBL34259,MONDO_0800166,0.1111111111111111,1
CHEMBL34259,EFO_0004838,0.1111111111111111,1
CHEMBL34259,MONDO_0044300,0.1111111111111111,1
CHEMBL34259,MONDO_0021063,0.1111111111111111,1
CHEMBL34259,MONDO_0007254,0.1111111111111111,1
CHEMBL3426621,MONDO_0005041,0.25,1
CHEMBL342672,EFO_0022265,1.0,1
CHEMBL342672,EFO_1001395,1.0,1
CHEMBL342696,Orphanet_88632,0.5,1
CHEMBL343369,HP_0001742,0.3333333333333333,1
CHEMBL343369,HP_0001945,0.3333333333333333,1
CHEMBL343369,OBA_0003277,0.3333333333333333,1
CHEMBL343369,MONDO_0002050,0.3333333333333333,1
CHEMBL343369,EFO_0007214,0.3333333333333333,1
CHEMBL343369,EFO_1000453,0.3333333333333333,1
CHEMBL343448,EFO_0000508,0.1,1
CHEMBL343448,EFO_0002913,0.1,1
CHEMBL343448,EFO_0000211,0.1,1
CHEMBL34398,Orphanet_88632,0.5,1
CHEMBL344159,HP_0000863,0.3333333333333333,1
CHEMBL344159,HP_0002902,0.3333333333333333,1
CHEMBL344159,EFO_0022041,0.3333333333333333,1
CHEMBL344159,MONDO_0001382,0.3333333333333333,1
CHEMBL344159,EFO_0008620,0.3333333333333333,1
CHEMBL344159,EFO_0003144,0.3333333333333333,1
CHEMBL34431,EFO_0004574,0.5,1
CHEMBL34431,EFO_0010351,0.5,1
CHEMBL34431,EFO_0022175,0.5,1
CHEMBL346119,EFO_0004842,1.0,1
CHEMBL346178,EFO_0000764,0.25,1
CHEMBL346331,EFO_0022041,1.0,1
CHEMBL346631,MONDO_0005575,1.0,1
CHEMBL346866,HP_0001250,1.0,1
CHEMBL347695,EFO_0006336,1.0,1
CHEMBL347695,MONDO_0005041,1.0,1
CHEMBL347695,EFO_0005611,1.0,1
CHEMBL3480577,MONDO_0002009,0.25,1
CHEMBL3480577,MONDO_0030727,0.25,1
CHEMBL3480577,MONDO_0004985,0.25,1
CHEMBL3480577,EFO_0003756,0.25,1
CHEMBL3480577,MONDO_0002050,0.25,1
CHEMBL348471,HP_0001250,1.0,1
CHEMBL34913,EFO_0003956,1.0,1
CHEMBL34913,Orphanet_733,1.0,1
CHEMBL34913,EFO_1001375,1.0,1
CHEMBL34913,EFO_0001645,1.0,1
CHEMBL34913,MONDO_0002258,1.0,1
CHEMBL34913,MONDO_0000831,1.0,1
CHEMBL35,EFO_0009373,0.1,1
CHEMBL35,HP_0001250,0.1,1
CHEMBL350221,EFO_0003756,0.2,1
CHEMBL350221,MONDO_0004985,0.2,1
CHEMBL350719,EFO_0022041,1.0,1
CHEMBL350775,MONDO_0019313,1.0,1
CHEMBL350775,EFO_0010682,1.0,1
CHEMBL350775,MONDO_0007254,1.0,1
CHEMBL351706,EFO_0002918,0.5,1
CHEMBL351706,EFO_0000304,0.5,1
CHEMBL351706,MONDO_0015278,0.5,1
CHEMBL351706,MONDO_0018997,0.5,1
CHEMBL351706,OBA_0003747,0.5,1
CHEMBL351706,MONDO_0004986,0.5,1
CHEMBL352031,EFO_0022298,1.0,1
CHEMBL352031,EFO_0010351,1.0,1
CHEMBL352031,EFO_0022251,1.0,1
CHEMBL352031,EFO_0022293,1.0,1
CHEMBL352031,EFO_0022146,1.0,1
CHEMBL352031,EFO_0022336,1.0,1
CHEMBL3527358,OBA_0002272,1.0,1
CHEMBL353581,EFO_0000508,0.25,1
CHEMBL353581,EFO_0002913,0.25,1
CHEMBL353972,HP_0001742,0.3333333333333333,1
CHEMBL353972,EFO_0006336,0.3333333333333333,1
CHEMBL353972,EFO_0005611,0.3333333333333333,1
CHEMBL353972,EFO_0003888,0.3333333333333333,1
CHEMBL353972,MONDO_0005041,0.3333333333333333,1
CHEMBL3544911,MONDO_0004643,0.2,1
CHEMBL3544911,EFO_0004833,0.2,1
CHEMBL3544911,EFO_0000681,0.2,1
CHEMBL3544911,EFO_0005772,0.2,1
CHEMBL3544911,EFO_0004995,0.2,1
CHEMBL3544932,MONDO_0015277,0.022727272727272728,1
CHEMBL3544932,EFO_0000339,0.022727272727272728,1
CHEMBL3544932,EFO_0004833,0.022727272727272728,1
CHEMBL3544932,EFO_0010116,0.022727272727272728,1
CHEMBL3544932,EFO_0004314,0.022727272727272728,1
CHEMBL3544932,EFO_0000764,0.022727272727272728,1
CHEMBL3544932,EFO_1001469,0.022727272727272728,1
CHEMBL3544932,MONDO_0024519,0.022727272727272728,1
CHEMBL3544932,EFO_0000239,0.022727272727272728,1
CHEMBL3544932,EFO_0004995,0.022727272727272728,1
CHEMBL3544932,MONDO_0010946,0.022727272727272728,1
CHEMBL3544932,EFO_0000681,0.022727272727272728,1
CHEMBL3544932,MONDO_0015356,0.022727272727272728,1
CHEMBL3544932,EFO_0005772,0.045454545454545456,2
CHEMBL3544932,EFO_0004532,0.022727272727272728,1
CHEMBL3544932,EFO_0000616,0.045454545454545456,2
CHEMBL3544932,MONDO_0004643,0.022727272727272728,1
CHEMBL3544932,Orphanet_98994,0.022727272727272728,1
CHEMBL3544932,MONDO_0004992,0.022727272727272728,1
CHEMBL3544960,MONDO_0005041,0.07142857142857142,1
CHEMBL3544960,MONDO_0017979,0.07142857142857142,1
CHEMBL3544964,EFO_1000172,0.14285714285714285,1
CHEMBL3544964,Orphanet_140162,0.14285714285714285,1
CHEMBL3544964,MONDO_0005301,0.14285714285714285,1
CHEMBL3544964,MONDO_0004985,0.14285714285714285,1
CHEMBL3544964,MONDO_0004975,0.14285714285714285,1
CHEMBL3544966,HP_0001249,0.05555555555555555,1
CHEMBL3544966,EFO_0000616,0.05555555555555555,1
CHEMBL3544966,EFO_0009050,0.05555555555555555,1
CHEMBL3544966,MONDO_0100283,0.05555555555555555,1
CHEMBL3544966,MONDO_0007962,0.05555555555555555,1
CHEMBL3544966,EFO_0000508,0.05555555555555555,1
CHEMBL3544966,MONDO_0013578,0.05555555555555555,1
CHEMBL3544966,MONDO_0023655,0.05555555555555555,1
CHEMBL3544974,EFO_0009454,1.0,1
CHEMBL3544983,MONDO_0015277,0.047619047619047616,1
CHEMBL3544983,EFO_0001645,0.047619047619047616,1
CHEMBL3544983,MONDO_0004992,0.047619047619047616,1
CHEMBL3544983,EFO_0005772,0.047619047619047616,1
CHEMBL3544983,EFO_0004532,0.047619047619047616,1
CHEMBL3544983,EFO_0000616,0.047619047619047616,1
CHEMBL3544983,MONDO_0014920,0.047619047619047616,1
CHEMBL3544983,MONDO_0024519,0.047619047619047616,1
CHEMBL3544983,EFO_0009448,0.047619047619047616,1
CHEMBL3544983,EFO_0000239,0.047619047619047616,1
CHEMBL3544983,Orphanet_98994,0.047619047619047616,1
CHEMBL3544983,MONDO_0015356,0.047619047619047616,1
CHEMBL3544988,EFO_0004272,1.0,1
CHEMBL3545011,MONDO_0019514,1.0,1
CHEMBL3545017,EFO_0009270,0.5,1
CHEMBL3545017,EFO_0008560,0.5,1
CHEMBL3545017,EFO_0004314,0.5,1
CHEMBL3545017,EFO_0003882,0.5,1
CHEMBL3545017,EFO_0004324,0.5,1
CHEMBL3545017,MONDO_0007254,0.5,1
CHEMBL3545027,EFO_0003060,1.0,1
CHEMBL3545027,EFO_0001071,1.0,1
CHEMBL3545036,HP_0001742,0.5,1
CHEMBL3545036,HP_0001945,0.5,1
CHEMBL3545036,MONDO_0002050,0.5,1
CHEMBL3545036,EFO_0007214,0.5,1
CHEMBL3545036,EFO_1000453,0.5,1
CHEMBL3545065,MONDO_0005041,0.5,1
CHEMBL3545068,EFO_0000508,0.25,1
CHEMBL3545068,MONDO_0007962,0.25,1
CHEMBL3545068,EFO_0000616,0.25,1
CHEMBL3545068,MONDO_0023655,0.25,1
CHEMBL3545076,EFO_0005772,1.0,1
CHEMBL3545083,MONDO_0004985,0.02702702702702703,1
CHEMBL3545083,EFO_0004833,0.02702702702702703,1
CHEMBL3545083,EFO_0000681,0.02702702702702703,1
CHEMBL3545083,EFO_0003944,0.02702702702702703,1
CHEMBL3545083,MONDO_0013578,0.02702702702702703,1
CHEMBL3545083,EFO_0000764,0.02702702702702703,1
CHEMBL3545083,MONDO_0016660,0.02702702702702703,1
CHEMBL3545083,MONDO_0004643,0.02702702702702703,1
CHEMBL3545083,HP_0000964,0.02702702702702703,1
CHEMBL3545083,MONDO_0005301,0.05405405405405406,2
CHEMBL3545083,HP_0001249,0.02702702702702703,1
CHEMBL3545083,EFO_0004995,0.02702702702702703,1
CHEMBL3545083,MONDO_0004992,0.02702702702702703,1
CHEMBL3545083,MONDO_0004975,0.05405405405405406,2
CHEMBL3545085,MONDO_0015277,0.018518518518518517,1
CHEMBL3545085,MONDO_0007844,0.018518518518518517,1
CHEMBL3545085,EFO_0004833,0.018518518518518517,1
CHEMBL3545085,EFO_0000681,0.037037037037037035,2
CHEMBL3545085,MONDO_0004992,0.037037037037037035,2
CHEMBL3545085,EFO_0005772,0.037037037037037035,2
CHEMBL3545085,EFO_0004532,0.018518518518518517,1
CHEMBL3545085,EFO_0000764,0.018518518518518517,1
CHEMBL3545085,EFO_0000616,0.037037037037037035,2
CHEMBL3545085,MONDO_0004643,0.018518518518518517,1
CHEMBL3545085,OBA_1000032,0.018518518518518517,1
CHEMBL3545085,MONDO_0024519,0.018518518518518517,1
CHEMBL3545085,EFO_0005541,0.018518518518518517,1
CHEMBL3545085,EFO_0004995,0.037037037037037035,2
CHEMBL3545085,EFO_0000239,0.018518518518518517,1
CHEMBL3545085,EFO_0004344,0.018518518518518517,1
CHEMBL3545085,Orphanet_98994,0.018518518518518517,1
CHEMBL3545085,MONDO_0015356,0.018518518518518517,1
CHEMBL3545097,EFO_0000616,0.2,1
CHEMBL3545097,MONDO_0100283,0.2,1
CHEMBL3545097,EFO_0009050,0.2,1
CHEMBL3545097,EFO_0000508,0.2,1
CHEMBL3545097,MONDO_0007962,0.2,1
CHEMBL3545097,MONDO_0023655,0.2,1
CHEMBL3545110,EFO_0004587,0.2,1
CHEMBL3545110,EFO_0005106,0.2,1
CHEMBL3545154,Orphanet_140162,0.1111111111111111,1
CHEMBL3545154,EFO_0004314,0.1111111111111111,1
CHEMBL3545154,OBA_2050096,0.1111111111111111,1
CHEMBL3545154,EFO_1001469,0.1111111111111111,1
CHEMBL3545157,MONDO_0005301,0.5,1
CHEMBL3545157,MONDO_0004985,0.5,1
CHEMBL3545157,MONDO_0004975,0.5,1
CHEMBL3545181,EFO_0005854,0.16666666666666666,1
CHEMBL3545181,HP_0002017,0.16666666666666666,1
CHEMBL3545181,EFO_0004190,0.16666666666666666,1
CHEMBL3545181,MONDO_0004247,0.3333333333333333,2
CHEMBL3545181,EFO_0009869,0.16666666666666666,1
CHEMBL3545181,EFO_0006928,0.16666666666666666,1
CHEMBL3545185,EFO_0000764,1.0,1
CHEMBL3545187,EFO_0000764,1.0,1
CHEMBL3545213,MONDO_0004992,0.3333333333333333,1
CHEMBL3545215,EFO_0004627,0.2,1
CHEMBL3545215,HP_0000964,0.2,1
CHEMBL3545215,EFO_0000729,0.2,1
CHEMBL3545215,OBA_0003460,0.2,1
CHEMBL3545215,EFO_0005804,0.2,1
CHEMBL3545215,EFO_0004587,0.2,1
CHEMBL3545215,EFO_0004617,0.2,1
CHEMBL3545241,EFO_0000729,1.0,1
CHEMBL3545241,OBA_0003460,1.0,1
CHEMBL3545241,EFO_0005804,1.0,1
CHEMBL3545278,EFO_0004509,1.0,1
CHEMBL3545280,EFO_0004509,1.0,1
CHEMBL3545307,Orphanet_140162,0.1,1
CHEMBL3545307,MONDO_0004643,0.1,1
CHEMBL3545307,MONDO_0019200,0.1,1
CHEMBL3545307,MONDO_0005575,0.1,1
CHEMBL3545307,EFO_0004833,0.1,1
CHEMBL3545307,EFO_0000681,0.1,1
CHEMBL3545307,EFO_0004995,0.1,1
CHEMBL3545308,EFO_0004314,0.1,1
CHEMBL3545308,EFO_1001469,0.1,1
CHEMBL3545311,MONDO_0007844,0.014285714285714285,1
CHEMBL3545311,MONDO_0003060,0.014285714285714285,1
CHEMBL3545311,Orphanet_207,0.014285714285714285,1
CHEMBL3545311,EFO_0004833,0.014285714285714285,1
CHEMBL3545311,MONDO_0014658,0.014285714285714285,1
CHEMBL3545311,EFO_0010116,0.014285714285714285,1
CHEMBL3545311,OBA_1000032,0.014285714285714285,1
CHEMBL3545311,EFO_1001901,0.014285714285714285,1
CHEMBL3545311,EFO_0000239,0.014285714285714285,1
CHEMBL3545311,EFO_0004995,0.014285714285714285,1
CHEMBL3545311,OBA_2050068,0.014285714285714285,1
CHEMBL3545311,MONDO_0005575,0.014285714285714285,1
CHEMBL3545311,OBA_0003460,0.014285714285714285,1
CHEMBL3545311,MONDO_0007793,0.014285714285714285,1
CHEMBL3545311,EFO_0000681,0.02857142857142857,2
CHEMBL3545311,EFO_0005772,0.014285714285714285,1
CHEMBL3545311,EFO_0000729,0.014285714285714285,1
CHEMBL3545311,MONDO_0001056,0.014285714285714285,1
CHEMBL3545311,OBA_2050096,0.02857142857142857,2
CHEMBL3545311,OBA_0003747,0.014285714285714285,1
CHEMBL3545311,MONDO_0015356,0.014285714285714285,1
CHEMBL3545311,MONDO_0015277,0.014285714285714285,1
CHEMBL3545311,EFO_0000339,0.014285714285714285,1
CHEMBL3545311,EFO_0004314,0.014285714285714285,1
CHEMBL3545311,EFO_0005091,0.014285714285714285,1
CHEMBL3545311,MONDO_0032913,0.014285714285714285,1
CHEMBL3545311,OBA_VT0001253,0.014285714285714285,1
CHEMBL3545311,EFO_0009118,0.014285714285714285,1
